name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry,new PE ratio,new roe,new roa,aquirer multiple,normalized aquirer multiple,address
Hong Leong Asia,0.62,0.61,0,26 Jul 2019,456170000.0,747820000.0,21.85%,0.07,7570000.0,0.5956,0.5956,0.0,0.122,1.731,0.59,0.0,0.0,-399180000.0,30.837,-68220000.0,4817440000.0,1299350000.0,3.634,2.902,-137740000.0,0,3728240000.0,195310000.0,4.877,25220000.0,4.021,-6.02,-13.833,0,Capital Goods / Misc. Capital Goods / ,8.857142857142856,0.003870490502565236,0.005235145637517022,-0.36968630900029315,-1.6770975416336242,https://www2.sgx.com/securities/equities/H22
Sunpower,0.51,0.505,0,26 Jul 2019,399880000.0,789310000.0,37.05%,0.06,20570000.0,0.53256,0.54134,202.899,0.582,6.216,1.264,0.376,0.374,394190000.0,98.68,675580000.0,6623450000.0,782580000.0,22.479,3.614,-300130000.0,0,686990000.0,394700000.0,8.261,39120000.0,6.096,-5.391,12.5,0,Capital Goods / Misc. Capital Goods / ,8.5,0.005579134720700985,0.0059062875087756385,0.05790579946120371,8.807407975460123,https://www2.sgx.com/securities/equities/5GD
Tianjin ZX USD,0.0,0.0,0,26 Jul 2019,8772560000.0,768870000.0,28.39%,0.73,70240000.0,0.0,0.0,17.887,1.35,0.0,2.016,1.637,1.195,-1330000000.0,0.0,7528570000.0,7105310000.0,1508370000.0,11.946,8.155,-175810000.0,0,6496880000.0,642260000.0,10.193,578320000.0,9.008,0.329,8.936,0,Healthcare / Major Drugs / ,0.0,0.05815955461157238,0.08139264859661295,0.07681671286844646,0.0,https://www2.sgx.com/securities/equities/T14
Fu Yu,0.225,0.225,0,26 Jul 2019,169420000.0,752990000.0,58.63%,0.01,29590000.0,0.2093,0.2093,13.104,0.856,8.011,1.017,7.111,7.374,-74880000.0,0.0,88810000.0,211590000.0,80610000.0,7.216,5.704,-7230000.0,0,198020000.0,16719999.999999998,9.244,12930000.0,6.646,-7.478,11.712,0,Basic Materials / Chemicals - Plastics & Rubber / ,22.5,0.03522392938868912,0.061108748050474976,0.14559171264497242,1.5454176334106728,https://www2.sgx.com/securities/equities/F13
HMI,0.715,0.715,0,26 Jul 2019,599870000.0,837340000.0,32.70%,0.02,28050000.0,0.66643,0.66632,35.858,3.628,25.055,6.582,0.931,0.588,88820000.0,42.5,645570000.0,589240000.0,58890000.0,28.804,7.722,-30330000.0,0,165360000.0,83850000.0,14.077,16800000.0,8.91,5.775,40.93,0,Healthcare / Healthcare Facilities / ,35.75,0.03003700988718242,0.028511302694996944,0.026023514103815232,27.475151785714285,https://www2.sgx.com/securities/equities/588
SIIC Environment,0.255,0.24,0,26 Jul 2019,625580000.0,2610000000.0,44.23%,0.03,15590000.0,0.31823,0.31695,5.343,0.575,2.997,0.391,8.333,0.0,2377000000.0,110.893,2808550000.0,29718750000.0,2136290000.0,7.035,2.568,-298350000.0,0,1088590000.0,1463750000.0,28.313,117080000.0,13.309,13.271,8.935,0,Services / Waste Management Services / ,8.5,0.0039717701719653,0.003939600420609884,0.04168699150807356,6.117016142808336,https://www2.sgx.com/securities/equities/BHK
GuocoLand,1.99,1.97,0,26 Jul 2019,2331250000.0,1110000000.0,14.83%,0.34,4059999.9999999995,1.93942,1.93962,11.302,2.912,9.126,0.535,3.553,2.856,3346940000.0,77.774,6370120000.0,10499240000.0,884930000.0,9.624,2.328,-27810000.0,0,800510000.0,447040000.0,33.374,193730000.0,29.623,11.327,56.611,0,Services / Real Estate Operations / ,5.852941176470588,0.024104075657907016,0.018451811750183823,0.030412299925276134,65.43405151499509,https://www2.sgx.com/securities/equities/F17
Chasen,0.091,0.091,0,26 Jul 2019,35390000.0,387030000.0,63.01%,0.01,180860000.0,0.0901,0.0901,6.528,0.268,3.201,0.499,1.923,2.469,23570000.0,9.645,58950000.0,135930000.0,13360000.0,7.677,3.574,-8450000.0,0,131880000.0,8820000.0,6.689,5370000.0,3.64,-1.83,8.557,0,Capital Goods / Construction Services / ,9.1,0.04271396754692969,0.03950562789671154,0.0910941475826972,0.9989664804469274,https://www2.sgx.com/securities/equities/5NV
IX Biopharma,0.275,0.27,0,26 Jul 2019,174040000.0,644590000.0,40.67%,-0.02,4150000.0000000005,0.23865,0.23408,0.0,79.181,0.0,7.319,0.0,0.0,-13750000.0,19.768,157510000.0,33070000.0,21070000.0,-52.827,-44.1,-1190000.0,0,2200000.0,-15160000.0,-643.176,-14130000.0,-642.857,0.0,0.0,0,Healthcare / Biotechnology & Drugs / ,-13.75,-0.20813079982324348,-0.42727547626247353,-0.08970858993079804,-3.0654812455767875,https://www2.sgx.com/securities/equities/42C
Hong Leong Fin,2.77,2.77,0,26 Jul 2019,1236320000.0,446370000.0,39.28%,0.26,3890000.0,2.71016,2.71016,10.416,5.414,10.138,0.65,5.415,4.696,-1270250000.0,0.0,-206010000.0,13381260000.0,0.0,6.545,0.889,-740000.0,0,364720000.0,0.0,62.468,118730000.0,51.989,6.509,10.864,0,Financial / Misc. Financial Services / ,10.653846153846153,0.0,0.00887285651724875,-0.5763312460560167,-4.806263791796513,https://www2.sgx.com/securities/equities/S41
InnoTek,0.545,0.55,0,26 Jul 2019,135660000.0,226310000.0,42.79%,0.08,4000000.0,0.52702,0.52702,5.219,0.631,4.62,0.812,1.818,0.0,-70570000.0,0.017,75580000.0,223560000.0,60140000.0,14.271,11.092,-10360000.0,0,214920000.0,23350000.0,12.529,24010000.0,11.173,-2.688,84.804,0,Consumer Cyclical / Appliance & Tool / ,6.8125,0.0677731673582296,0.10739846126319556,0.3176766340301667,1.7155810079133695,https://www2.sgx.com/securities/equities/M14
Tuan Sing,0.355,0.35,0,26 Jul 2019,418160000.0,1190000000.0,36.44%,0.11,9150000.0,0.39322,0.39322,3.336,1.27,3.15,0.387,1.714,1.61,1500510000.0,68.249,1917020000.0,2917390000.0,131580000.00000001,12.902,4.515,-3430000.0,0,329360000.0,138800000.0,39.767,124870000.0,37.992,1.774,20.473,0,Capital Goods / Construction Services / ,3.227272727272727,0.08064141146687677,0.04280195654334868,0.0651375572503156,5.450004804997196,https://www2.sgx.com/securities/equities/T24
Lian Beng,0.495,0.51,0,26 Jul 2019,270180000.0,499690000.0,55.62%,0.11,9010000.0,0.50421,0.50421,4.563,0.769,3.565,0.376,4.412,3.335,433030000.0,48.211,713510000.0,1748640000.0,202220000.0,8.811,3.624,-2970000.0,0,351310000.0,68660000.0,23.011,55830000.0,17.015,-12.552,-4.608,0,Capital Goods / Construction Services / ,4.5,0.036782775409630854,0.03192766950315674,0.07824697621617076,6.326123052122515,https://www2.sgx.com/securities/equities/L03
Koh Eco,0.049,0.049,0,26 Jul 2019,86440000.0,1760000000.0,29.29%,0.0,40510000.0,0.05448,0.05448,10.359,0.26,5.943,0.84,1.961,1.012,47370000.0,1.805,112650000.0,250100000.0,21320000.0,7.311,2.528,-16340000.0,0,332820000.0,7020000.0,2.245,5920000.0,1.89,0.0,0.0,0,Capital Goods / Construction Services / ,0.0,0.026422673510377147,0.023670531787285086,0.052552152685308474,0.9324070945945947,https://www2.sgx.com/securities/equities/5HV
Stamford Land,0.475,0.485,0,26 Jul 2019,419080000.0,828350000.0,40.35%,0.05,3930000.0,0.48789,0.48789,8.696,1.378,7.273,0.779,2.062,2.14,-58650000.0,0.0,356560000.0,667400000.0,168230000.0,9.215,6.562,-8770000.0,0,304220000.0,62730000.0,20.62,47690000.0,15.674,2.076,12.287,0,Services / Hotels & Motels / ,9.499999999999998,0.0533278167911616,0.07145639796224153,0.13375028045770698,3.5513944223107567,https://www2.sgx.com/securities/equities/H07
Oxley,0.325,0.325,0,26 Jul 2019,1353640000.0,4160000000.0,15.93%,0.07,54080000.0,0.31549,0.31549,5.112,1.653,4.858,0.916,3.385,3.35,3669160000.0,223.841,4558790000.0,5995490000.0,254980000.0,22.981,4.235,-30890000.0,0,818690000.0,266890000.0,42.844,258390000.0,31.338,19.802,31.398,0,Services / Real Estate Operations / ,4.642857142857142,0.10010033665077034,0.04309739487514782,0.05667951364287453,5.733994156120593,https://www2.sgx.com/securities/equities/5UX
Clearbridge,0.16,0.156,0,26 Jul 2019,77080000.0,494120000.0,38.07%,-0.03,29510000.0,0.17841,0.18138,0.0,9.669,0.0,1.592,0.0,0.0,100000.0,5.074,72200000.0,62760000.0,7770000.0,-33.969,-24.264,-1680000.0,0,7970000.0,-18400000.0,-209.157,-16960000.0,-215.617,0.0,0.0,0,Healthcare / Healthcare Facilities / ,-5.333333333333334,-0.24080647451370155,-0.27023581899298915,-0.23490304709141274,-0.6811320754716981,https://www2.sgx.com/securities/equities/1H3
CSE Global,0.48,0.48,0,26 Jul 2019,247710000.0,516070000.00000006,67.29%,0.04,11250000.0,0.5016,0.50164,12.254,0.67,8.849,1.417,5.729,5.813,-23140000.0,0.19,210120000.0,269080000.0,74050000.0,11.649,7.028,-6550000.0,0,369980000.0,25130000.0,6.639,20130000.0,5.258,-1.962,42.805,0,Technology / Computer Services / ,12.0,0.05495945613891392,0.07481046528913335,0.09580239862935465,5.010312965722802,https://www2.sgx.com/securities/equities/544
Singapore O&G,0.405,0.395,0,26 Jul 2019,188340000.0,476800000.0,22.56%,0.02,5450000.0,0.37623,0.37623,21.491,5.348,19.406,4.035,4.304,0.0,-23730000.0,0.0,166790000.0,51730000.0,21550000.0,20.769,15.704,-290000.0,0,35210000.0,10850000.0,29.617,8760000.0,24.886,24.036,16.48,0,Healthcare / Healthcare Facilities / ,20.25,0.09029996907535305,0.16934080804175528,0.05252113436057317,7.711181506849316,https://www2.sgx.com/securities/equities/1D8
Great Eastern,25.76,25.78,0,26 Jul 2019,12202170000.0,473320000.0,8.53%,1.49,250000.0,26.05449,26.04006,13.11,0.817,12.167,1.525,2.327,2.317,-5058500000.0,5.376,6896870000.0,85042000000.0,0.0,9.899,1.098,-236900000.0,0,14932100000.0,926900000.0,7.789,930500000.0,6.319,2.991,1.881,0,Financial / Insurance (Life) / ,17.288590604026847,0.0,0.010941652360010348,0.1349162736139727,190.93323073616338,https://www2.sgx.com/securities/equities/G07
Japfa,0.52,0.525,0,26 Jul 2019,987570000.0,1860000000.0,19.85%,0.08,35070000.0,0.67453,0.67449,7.708,0.201,2.64,0.894,0.952,0.0,1705480000.0,99.747,2424290000.0,2889270000.0,166700000.0,13.631,5.5,-237250000.0,0,4920150000.0,243600000.0,6.309,125120000.0,4.469,1.294,14.361,0,Consumer/Non-Cyclical / Food Processing / ,6.5,0.09264785374197514,0.04330505629449653,0.051610987134377485,10.075374040920718,https://www2.sgx.com/securities/equities/UD2
Creative,3.78,3.77,0,26 Jul 2019,282750000.0,70330000.0,58.29%,-0.02,2220000.0,4.62744,4.62744,7.905,3.678,8.366,1.752,0.0,0.0,-149600000.0,0.0,125780000.0,146300000.0,114820000.0,43.268,16.962,-100000.0,0,76870000.0,38350000.0,-44.203,33600000.0,43.671,-16.851,19.254,0,Technology / Computer Peripherals / ,-189.0,0.08180755746007012,0.22966507177033493,0.26713308952138654,14.15025,https://www2.sgx.com/securities/equities/C76
APAC Realty,0.55,0.545,0,26 Jul 2019,193580000.0,355200000.0,26.51%,0.07,16430000.0,0.58833,0.58833,9.629,0.493,8.836,1.337,8.257,0.0,28110000.0,38.177,208080000.0,283200000.0,43020000.0,17.563,7.703,-370000.0,0,392410000.0,29470000.0,6.392,20100000.0,5.114,0.0,0.0,0,Services / Real Estate Operations / ,7.857142857142857,0.06742477608936298,0.07097457627118645,0.09659746251441753,5.6937313432835825,https://www2.sgx.com/securities/equities/CLN
SBS Transit,4.08,4.13,0,26 Jul 2019,1288000000.0,311860000.0,24.35%,0.26,1310000.0,3.78724,3.82891,15.326,0.916,7.211,2.518,3.123,2.784,174980000.0,15.048,1330290000.0,1062829999.9999999,32710000.0,16.906,7.65,-27810000.0,0,1406190000.0,97300000.0,7.325,84010000.0,5.974,10.104,48.008,0,Transportation / Misc. Transportation / ,15.692307692307692,0.09125966802815677,0.07904368525540303,0.06315164362657766,64.606394476848,https://www2.sgx.com/securities/equities/S61
Metro,1.04,1.05,0,26 Jul 2019,873130000.0,828040000.0,45.65%,0.12,2810000.0,1.00907,1.00907,9.126,5.077,8.823,0.574,1.905,2.03,2960000.0,9.846,876080000.0,1904590000.0,226720000.0,6.375,5.306,-1970000.0,0,171960000.0,34940000.0,20.205,95270000.0,55.642,4.321,-2.267,0,Services / Retail (Department & Discount) / ,8.666666666666668,0.044762374609439236,0.05002126441911382,0.10874577664140261,9.563589797417865,https://www2.sgx.com/securities/equities/M01
P5 Capital,0.03,0.029,0,26 Jul 2019,16170000.000000002,557520000.0,38.23%,-0.0,23860000.0,0.03248,0.03248,0.0,1.565,0.0,1.153,0.0,0.0,-8189999.999999999,0.816,7980000.0,17230000.0,8330000.0,-9.629,-8.013,-200000.0,0,10330000.0,-1340000.0,-12.974,-1420000.0,-13.736,-26.612,0.0,0,Technology / Electronic Instr. & Controls / ,0.0,-0.042074074074074076,-0.0824143934997098,-0.17794486215538846,-0.16859154929577466,https://www2.sgx.com/securities/equities/5AI
Centurion,0.42,0.415,0,26 Jul 2019,348920000.0,840780000.0,29.23%,0.09,3630000.0,0.41527,0.41527,4.469,2.878,4.043,0.672,0.0,3.959,700180000.0,137.075,1014160000.0,1321740000.0,72220000.0,16.352,6.354,-2490000.0,0,121250000.0,96590000.0,78.206,78070000.0,68.25,13.641,-5.17,0,Services / Hotels & Motels / ,4.666666666666667,0.1125284672374528,0.05906607956178976,0.07697996371381241,5.455965159472269,https://www2.sgx.com/securities/equities/OU8
China Everbright,0.35,0.355,0,26 Jul 2019,1992170000.0,2810000000.0,98.77%,0.04,67140000.0,0.40036,0.40056,7.652,2.26,13.484,0.64,2.789,0.0,1050230000.0,68.148,2927390000.0,19584390000.0,2253920000.0,8.541,3.802,-11180000.0,0,881670000.0,1324800000.0,27.063,123260000.0,15.048,0.0,0.0,0,Utilities / Water Utilities / ,8.75,0.0059293595175696845,0.006293788062839843,0.042105766570221255,8.312400616582833,https://www2.sgx.com/securities/equities/U9E
Singapore-eDev,0.061,0.058,0,26 Jul 2019,63880000.0,1100000000.0,22.66%,-0.01,47250000.0,0.05098,0.05098,0.0,2.373,0.0,1.796,0.0,0.0,-900000.0,0.0,62990000.0,67780000.0,3120000.0,-21.021,-11.028,-40000.0,0,26920000.0,-7530000.0,-27.962,-8289999.999999999,-30.785,0.0,0.0,0,Technology / Software & Programming / ,-6.1,-0.11545961002785514,-0.12230746532900559,-0.13160819177647243,-0.46349698431845604,https://www2.sgx.com/securities/equities/40V
Winas,0.039,0.04,0,26 Jul 2019,13730000.0,341080000.0,44.73%,-0.01,72150000.0,0.06666,0.06666,0.618,0.0,1.499,0.129,31.25,70.23,-93050000.0,0.0,-9610000.0,125260000.0,23340000.0,-5.815,5.868,-1030000.0,0,-45720000.0,-4710000.0,0.0,6750000.0,0.0,-77.521,0.0,0,Transportation / Railroads / ,-3.9,0.027932960893854747,0.05388791314066741,-0.7023933402705516,-0.05552444444444444,https://www2.sgx.com/securities/equities/5CN
Yoma Strategic,0.365,0.365,0,26 Jul 2019,691970000.0,1900000000.0,64.81%,0.02,53980000.0,0.3403,0.34038,15.562,5.205,9.246,0.91,1.37,0.0,442700000.0,46.674,1094490000.0,1202700000.0,80730000.0,6.245,3.725,-26370000.0,0,132949999.99999999,56340000.0,58.156,44730000.0,44.092,-2.827,12.472,0,Capital Goods / Construction Services / ,18.25,0.05320376339609625,0.037191319531055124,0.04086834964229915,8.931116700201208,https://www2.sgx.com/securities/equities/Z59
GSS Energy,0.084,0.082,0,26 Jul 2019,40690000.0,496160000.0,64.80%,0.01,57470000.0,0.10474,0.10474,28.873,0.404,11.461,0.868,0.0,0.0,-70000.0,0.0,36790000.0,76930000.0,8930000.0,5.131,1.614,-8540000.0,0,100780000.0,2810000.0,1.573,1440000.0,1.23,0.0,0.0,0,Technology / Electronic Instr. & Controls / ,8.4,0.016757826137553822,0.018718315351618355,0.03914107094319109,2.1460833333333333,https://www2.sgx.com/securities/equities/41F
Silverlake Axis,0.54,0.535,0,26 Jul 2019,1442610000.0,2650000000.0,30.08%,0.02,22720000.0,0.50175,0.51774,19.515,6.572,17.857,7.305,2.617,3.969,-188670000.0,0.559,1286360000.0,1007260000.0,498380000.0,15.634,20.067,-24140000.0,0,219500000.0,164400000.0,43.544,72740000.0,33.136,5.554,-7.99,0,Technology / Software & Programming / ,27.0,0.04293193099255744,0.07221571391696285,0.05654715631704966,9.549551828430026,https://www2.sgx.com/securities/equities/5CP
Net Pacific Fin,0.023,0.031,0,26 Jul 2019,16290000.0,525630000.0,20.95%,-0.02,4300000.0,0.02628,0.02628,0.0,25.016,0.0,0.786,0.0,0.0,-7450000.0,0.0,8850000.0,123650000.0,42580000.0,-31.34,-29.935,-30000.0,0,650000.0,-47720000.0,0.0,-7910000.0,0.0,-25.314,0.0,0,Financial / Consumer Financial Services / ,-1.15,-0.045543528327959465,-0.0639708855640922,-0.8937853107344633,-0.02573324905183312,https://www2.sgx.com/securities/equities/5QY
UnUsUaL,0.315,0.32,0,26 Jul 2019,329340000.0,1030000000.0,10.98%,0.01,5910000.0,0.27268,0.30813,24.961,5.785,21.858,6.224,0.0,0.0,250000.0,0.0,329590000.0,89970000.0,3750000.0,28.489,18.686,-2140000.0,0,56930000.0,16129999.999999998,28.336,13190000.0,23.176,0.0,0.0,0,Services / Rental & Leasing / ,31.5,0.14111479619129133,0.1466044236967878,0.04001941806486847,7.871178923426839,https://www2.sgx.com/securities/equities/1D1
Jadason,0.039,0.041,0,26 Jul 2019,29770000.0,722400000.0,48.10%,-0.0,61280000.0,0.0374,0.0374,0.0,0.573,0.0,0.615,0.0,0.0,10760000.0,0.006,21630000.0,64840000.0,10710000.0,-2.668,-3.819,-1880000.0,0,51920000.0,-550000.0,-3.642,-2850000.0,-5.493,-9.508,0.0,0,Technology / Electronic Instr. & Controls / ,0.0,-0.04398826979472141,-0.04395434916718075,-0.1317614424410541,-0.2959894736842105,https://www2.sgx.com/securities/equities/J03
Overseas Edu,0.29,0.29,0,26 Jul 2019,120460000.0,415360000.0,25.73%,0.02,5180000.0,0.31129,0.31129,16.979,1.462,6.722,0.83,9.483,5.244,80510000.0,0.0,196570000.0,305280000.0,41630000.0,4.728,2.275,-1540000.0,0,82370000.0,9350000.0,11.356,7090000.0,8.611,-5.052,-21.793,0,Services / Schools / ,14.499999999999998,0.026614114114114115,0.02322458071278826,0.036068576079768024,8.040239774330042,https://www2.sgx.com/securities/equities/RQ1
Miyoshi,0.043,0.043,0,26 Jul 2019,26340000.0,607600000.0,48.68%,0.0,51140000.0,0.04987,0.05001,0.0,1.054,42.219,0.384,4.651,0.0,5660000.0,6.07,31030000.0,87010000.0,5340000.0,2.113,-1.203,-8270000.0,0,25000000.0,1650000.0,-2.868,-600000.0,-4.137,-26.505,0.0,0,Technology / Computer Storage Devices / ,0.0,-0.006921213519437075,-0.006895759108148489,-0.019336126329358685,-2.2238166666666666,https://www2.sgx.com/securities/equities/M03
Far East Orchard,1.2,1.2,0,26 Jul 2019,526030000.0,438360000.0,32.20%,0.07,2440000.0,1.247,1.247,18.234,3.514,11.691,0.422,5.0,4.071,308010000.0,12.597,703890000.0,2145360000.0000002,256290000.00000003,2.625,1.272,-4630000.0,0,149720000.0,35660000.0,21.299,28690000.0,19.128,-3.141,0.081,0,Capital Goods / Construction Services / ,17.142857142857142,0.013703406507326949,0.013373046947831597,0.04075920953558084,29.441199024050192,https://www2.sgx.com/securities/equities/O10
Hong Fok,0.87,0.87,0,26 Jul 2019,757430000.0,863910000.0,26.05%,0.27,8050000.000000001,0.88364,0.88341,3.126,5.388,2.759,0.397,1.149,1.381,718150000.0,34.498,1465850000.0,3379950000.0,68200000.0,10.478,8.411,-1740000.0,0,140580000.0,300420000.0,218.142,192900000.0,194.574,-11.044,-8.867,0,Capital Goods / Construction Services / ,3.222222222222222,0.07065934065934065,0.05707185017529845,0.13159600231947335,6.611143079315707,https://www2.sgx.com/securities/equities/H30
Olam Intl,1.99,1.98,0,26 Jul 2019,6476620000.0,3180000000.0,69.11%,0.07,8600000.0,1.96486,1.96487,21.037,0.205,8.595,0.983,3.788,0.0,9177660000.0,102.62,15258430000.0,23446820000.0,2486430000.0,4.58,1.397,-821140000.0,0,31531560000.0,866550000.0,2.857,303420000.0,1.052,0.0,0.0,0,Consumer/Non-Cyclical / Food Processing / ,28.428571428571427,0.018108583463787308,0.0129407740580599,0.019885401053712604,100.07341539779843,https://www2.sgx.com/securities/equities/O32
Jiutian Chemical,0.017,0.017,0,26 Jul 2019,30910000.0,1820000000.0,65.77%,0.0,101290000.0,0.01796,0.01796,0.0,0.121,7.693,0.285,0.0,0.0,-16610000.0,0.0,6950000.0,1457070000.0,230440000.0,4.092,-0.576,-6990000.0,0,255250000.0,35210000.0,-0.24,-1510000.0,-0.612,5.876,0.519,0,Basic Materials / Chemical Manufacturing / ,0.0,-0.0008860878341900805,-0.0010363263261202276,-0.21726618705035972,-0.07824503311258278,https://www2.sgx.com/securities/equities/C8R
BRC Asia,1.33,1.33,0,26 Jul 2019,312500000.0,233340000.0,16.94%,0.05,10950000.0,1.32474,1.32553,15.824,0.378,9.088,1.26,0.0,3.258,295460000.0,44.451,632620000.0,698740000.0,41080000.0,5.95,3.754,-26870000.0,0,826960000.0,15650000.0,3.162,20570000.0,2.487,1.772,-22.679,0,Capital Goods / Construction Services / ,26.6,0.046291295346115764,0.029438703952829378,0.03251557016850558,40.903480797277595,https://www2.sgx.com/securities/equities/BEC
ISDN,0.23,0.225,0,26 Jul 2019,94880000.0,421680000.0,56.16%,0.03,20240000.0,0.23691,0.23691,8.953,0.315,5.354,0.615,3.111,2.21,-13900000.0,8.394,81570000.0,283100000.0,41880000.0,7.808,5.858,-2630000.0,0,301340000.0,24360000.0,7.617,9960000.0,5.152,10.058,16.413,0,Technology / Semiconductors / ,7.666666666666667,0.029390934844192633,0.03518191451783822,0.12210371460095623,1.8836445783132532,https://www2.sgx.com/securities/equities/I07
Chip Eng Seng,0.7,0.705,0,26 Jul 2019,470600000.0,626010000.0,53.79%,0.11,10040000.0,0.74844,0.74884,6.572,0.412,4.789,0.532,5.674,5.26,1460030000.0,205.709,2074400000.0,3086540000.0,207330000.0,7.862,2.619,-21890000.0,0,1143230000.0,98040000.0,8.051,68320000.0,6.887,16.993,-2.591,0,Capital Goods / Construction Services / ,6.363636363636363,0.037255158574357634,0.022134817627505233,0.032934824527574236,21.25409836065574,https://www2.sgx.com/securities/equities/C29
Micro-Mechanics,1.56,1.56,0,26 Jul 2019,216890000.0,139030000.0,31.34%,0.12,500000.0,1.61261,1.61261,15.272,3.494,10.374,3.866,5.769,5.456,-16770000.0,2.138,198180000.0,73290000.0,20920000.0,29.795,20.884,-12120000.0,0,62080000.0,21850000.0,29.784,14200000.0,22.876,10.704,27.318,0,Capital Goods / Misc. Capital Goods / ,13.000000000000002,0.12795098215894757,0.19375085277664075,0.07165203350489455,21.771887323943663,https://www2.sgx.com/securities/equities/5DD
